Date,Question,Answer,Cleaned_Answer,Keyword_Answer,Topic_Answer,TopicLabel_Answer
2023-08-30,2. 학사편입이 가능하다면 일반편입과 학사편입 동시에 지원 가능한가요?,"2. 앞서 말씀드린 것과 같이 학사편입학은 모집하고 있지 않아 일반 편입으로만 지원할 수 있습니다. 일반 편입학은 1) 국내 대학(방송통신대, 산업대 등 포함)에서 2학년 또는 4학기(계절학기 제외) 이상 수료하고 65학점 이상 이수한 자 (4학기는 1년에 2개 학기가 진행되는 학제를 기준으로 함, 전적 대학의 2학년 수료(또는 수료예정)요건과 우리 대학의 학점 취득요건(65학점)을 모두 충족해야 함) 2) 공인영어성적 : 원서접수 마감일까지 취득한 공인영어성적[원본]을 제출할 수 있는 자(TOEIC, New TEPS, TOEFL iBT 중 택1) ※ 성적제한 없음 3) 전적 대학 전공 : 모든 학부(전공)가 전적 대학 전공 제한 없이 지원 가능합니다.",앞서 말씀드린 것과 같이 학사편입학은 모집하고 있지 않아 일반 편입으로만 지원할 있습니다 일반 편입학은 국내  방송통신대 산업대 포함 에서 2학년 또는 4학기 계절학기 제외 이상 수료하고 65학점 이상 이수한 4학기는 1년에 2개 학기가 진행되는 학제를 기준으로 전적 의 2학년 수료 또는 수료예정 요건과 우리 의 학점 취득요건 65학점 모두 충족해야 공인영어성적 원서접수 마감일까지 취득한 공인영어성적 원본 제출할 있는 택1 성적제한 없음 전적  전공 모든 학부 전공 전적  전공 제한 없이 지원 가능합니다,"['학기', '수료', '학점', '전적', '성적']",2,학교 문의 및 창의적 학습 지원
2023-08-30,3. 컴공과와 다른 학부 복수로 지원한가요?,3. 편입학은 복수 지원이 불가능합니다. 지원자는 1개 모집단위에만 지원할 수 있습니다.,편입학은 복수 지원이 불가능합니다 지원자는 1개 모집단위에만 지원할 있습니다,"['지원', '편입학', '복수', '지원이', '모집']",0,학생 모집 및 입학 전형
2023-08-30,취업자전형 있나요?,"죄송하지만 취업자 전형은 존재하지 않습니다.
다만 재직 중에 대학 신입생 입학 또는 편입학하시려면 일학습병행대학이 있습니다. 일학습병행대학은 계약학과 운영 형태이며, 수시모집과는 완전히 다른 경로로 입학생을 선발하는 구조입니다. 수업 진행은 일학습병행제의 취지상, 기업 내에서 절반(OJT 형식)/학교 내에서 절반(온·오프라인 출석 수업)이며 통상 학교 수업은 주말 과정(아주 일부 야간과정)으로 진행됩니다. 일학습병행대학은 가능한 기업체(한국기술교육대학과의 협약 등)가 정해져 있어서 권역별/대학별 공동훈련센터에 귀사가 참여기업으로 들어와 있어야 가능합니다.
추가적인 입학 관련 문의를 하시려면 일학습병행대학 교학팀으로(041-640-8730) 문의하시면 감사드리겠습니다:)",죄송하지만 취업자 전형은 존재하지 않습니다 다만 재직 중에  신입생 입학 또는 편입학하시려면 일학습병행이 있습니다 일학습병행은 계약학과 운영 형태이며 수시모집과는 완전히 다른 경로로 입학생을 선발하는 구조입니다 수업 진행은 일학습병행제의 취지상 기업 내에서 절반 형식 학교 내에서 절반 오프라인 출석 수업 이며 통상 학교 수업은 주말 과정 아주 일부 야간과정 으로 진행됩니다 일학습병행은 가능한 기업체 과의 협약 정해져 있어서 권역별 별 공동훈련센터에 귀사가 참여기업으로 들어와 있어야 가능합니다 추가적인 입학 관련 문의를 하시려면 일학습병행 교학팀으로 041 640 8730 문의하시면 감사드리겠습니다,"['학습', '병행', '수업', '입학', '진행']",4,신입생 입학 및 수업 안내
2023-08-31,혹시 편입할때 2학년때 편입을 했으면 편입항 학교에서도 2학년으로 지내는건가요?,"편입학의 경우 지원 자격으로 국내 대학(방송통신대, 산업대 등 포함)에서 2학년 또는 4학기(계절학기 제외) 이상 수료 하고 65학점 이상 이수한 자 (4학기는 1년에 2개 학기가 진행되는 학제를 기준으로 함, 전적 대학의 2학년 수료(또는 수료예정)요건과 우리 대학의 학점 취득요건(65학점)을 모두 충족해야 함)를 적용하고 있기 때문에 3학년으로 편입학하게 됩니다.",편입학의 경우 지원 자격으로 국내  방송통신대 산업대 포함 에서 2학년 또는 4학기 계절학기 제외 이상 수료 하고 65학점 이상 이수한 4학기는 1년에 2개 학기가 진행되는 학제를 기준으로 전적 의 2학년 수료 또는 수료예정 요건과 우리 의 학점 취득요건 65학점 모두 충족해야 적용하고 있기 때문에 3학년으로 편입학하게 됩니다,"['학기', '학년', '수료', '학점', '편입학']",2,학교 문의 및 창의적 학습 지원
2023-08-31,"네 감사드립니다
혹시 전적대성적 어느선 정도인지 알수 있을까요?","네, 편입학 입시결과 및 전적 대학 성적은 한국기술교육대학교 입시 홈페이지에서 확인할 수 있으십니다. 아래에 편입학 입시결과 링크를 첨부해 드리오니 참고해 주시기를 바랍니다:)

한국기술교육대학교 입시 홈페이지 - 편입학 입시결과
https://ipsi.koreatech.ac.kr/pyunip/result_list.do",편입학 입시결과 전적  성적은 교 입시 홈페이지에서 확인할 있으십니다 아래에 편입학 입시결과 링크를 첨부해 드리오니 참고해 주시기를 바랍니다 교 입시 홈페이지 편입학 입시결과,"['입시', '편입학', '결과', '홈페이지', '전적']",3,학년별 논술 평가 및 전형
2023-08-31,"고등학교를 졸업해도 논술전형(재수)으로 한기대에 들어갈수 있나요??
고등학교 졸업을 하면 논술전형을 못보나요??",2024학년도 수시 모집 논술일반전형 : 논술전형의 지원 자격으로 ‘고등학교 졸업(예정)자 및 법령에 의하여 고등학교 졸업 이상의 학력이 인정되는 자’로 적용하고 있습니다. 따라서 고등학교를 졸업했더라도 논술전형의 지원이 가능합니다.,2024학년도 수시 모집 논술일반전형 논술전형의 지원 자격으로 고등학교 졸업 예정 법령에 의하여 고등학교 졸업 이상의 학력이 인정되는 적용하고 있습니다 따라서 고등학교를 졸업했더라도 논술전형의 지원이 가능합니다,"['논술', '전형', '고등학교', '졸업', '학년']",3,학년별 논술 평가 및 전형
2023-08-31,편입조건에 공인영어성적 원서는 시험만 봐도 나오는건가요??,"TOEIC, NEW TEPS, TOEFL iBT 중 하나를 선택하여 국내에서 시험에 응시하여 성적을 취득한 후 공인영어성적[원본]을 제출하시면 됩니다. (TOEIC, New TEPS, TOEFL iBT 만 인정하며 자체 공인영어성적 환산표에 의거하여 변환하여 반영함)",하나를 선택하여 국내에서 시험에 응시하여 성적을 취득한 공인영어성적 원본 제출하시면 됩니다 인정하며 자체 공인영어성적 환산표에 의거하여 변환하여 반영함,"['성적', '공인', '영어', '하나', '선택']",1,교과 성적 반영 및 전형 평가
2023-08-31,"안녕하세요!
제가 이과인데 산업경영학부로 교차지원을 하고 싶어서요
혹시 사회 교과 최소 이수단위가 있나요??","최소 이수 단위는 없습니다. 학생부교과전형의 경우 사회계열로 지원하시게 되면 국어, 수학, 영어, 사회 교과 전 과목의 석차 등급 및 이수단위를 반영하게 됩니다. 더불어 최소 이수 단위가 없기 때문에 졸업예정자는 3학년 1학기까지의 교과 성적에서 이수한 만큼 반영하여 산출합니다. 또한, 수능최저학력기준이 적용됩니다. 국어, 수학, 영어, 탐구 (1개 과목) 중 상위 3개 영역 합 12등급 이내(필수 반영영역 없음)를 충족하면 됩니다. (탐구영역은 과학 / 사회 / 직업탐구 중 상위 1개 과목 반영)",최소 이수 단위는 없습니다 학생부교과전형의 경우 사회계열로 지원하시게 되면 국어 수학 영어 사회 교과 과목의 석차 등급 이수단위를 반영하게 됩니다 더불어 최소 이수 단위가 없기 때문에 졸업예정자는 3학년 1학기까지의 교과 성적에서 이수한 만큼 반영하여 산출합니다 또한 수능최저학력기준이 적용됩니다 국어 수학 영어 탐구 1개 과목 상위 3개 영역 12등급 이내 필수 반영영역 없음 충족하면 됩니다 탐구영역은 과학 사회 직업탐구 상위 1개 과목 반영,"['반영', '이수', '단위', '사회', '과목']",1,교과 성적 반영 및 전형 평가
2023-09-01,그럼 혹시 교차지원할 시에 받는 불이익이 있을까요?,"불이익 없습니다. 학생부교과전형의 경우 사회계열로 지원하시게 되면 국어, 수학, 영어, 사회 교과 전 과목의 석차 등급 및 이수단위를 반영하게 됩니다.",불이익 없습니다 학생부교과전형의 경우 사회계열로 지원하시게 되면 국어 수학 영어 사회 교과 과목의 석차 등급 이수단위를 반영하게 됩니다,"['사회', '불이익', '학생', '부교', '전형']",0,학생 모집 및 입학 전형
2023-09-01,한기대 메카트로닉스과에는 생산 제어 디지털 이렇게 3개로 분류가 되어있는데 각각 어떤걸 배우게 되나요??,"이번에 학과 선택에 고민이 많은 분을 위해 재학생 홍보대사 나래가 학과 소개를 진행하고 있습니다. 학과 소개 포스팅에서 메카트로닉스공학부의 세부 전공의 소개, 커리큘럼 및 교과 과정 확인과 더불어 재학생 및 졸업생의 생생한 이야기도 들어보실 수 있습니다.
아래 메카트로닉스공학부 소개 블로그 포스팅 링크를 첨부해 드리오니 참고해 주시면 감사드리겠습니다:)

한국기술교육대학교 공식 블로그 [학과 소개 - 메카트로닉스공학부]
https://blog.naver.com/koreatech91/223195410441",이번에 학과 선택에 고민이 많은 분을 위해 재학생 홍보대사 나래가 학과 소개를 진행하고 있습니다 학과 소개 포스팅에서 메카트로닉스공학부의 세부 전공의 소개 커리큘럼 교과 과정 확인과 더불어 재학생 졸업생의 생생한 이야기도 들어보실 있습니다 아래 메카트로닉스공학부 소개 블로그 포스팅 링크를 첨부해 드리오니 참고해 주시면 감사드리겠습니다 교 공식 블로그 학과 소개 메카트로닉스공학부 91 223195410441,"['소개', '학과', '메카트로닉스', '학부', '재학생']",5,학과별 학부 프로그램 및 재학생 정보
2023-09-01,"기계공학과 학생부종합전형 50%, 70% 등급 알려주세요","""학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 성적 부분과 관련해서는 학생부종합전형 평가요소별 체크리스트를 보면 학업역량-기초 학업역량 부분에서 '대학 수학에 필요한 기본 교과목의 교과성적은 적절한가? 그 외 교과목의 성적은 어느 정도인가?', '학기별/학년별 성적의 추이는 어떠한가?', '과목별 등급 외에 원점수(평균/표준편차)는 적절한가?'로 나타나 있습니다. 즉, 학생부종합전형은 학생부 교과성적 1~9등급까지 등급에 따라 차등 점수 부여를 하는 것이 아닌 학업역량(35%), 전공적합성(35%), 나우리역량(30%)로 세부적으로 학교생활기록부를 정성적으로 평가하고 있습니다. 즉, 학생부종합전형은 성적을 정량적으로 반영하지 않으며, 입시 결과의 학생부 성적 같은 경우 참고 자료이니 합격선으로 생각하기보단 참고만 해주시길 바랍니다.

2023학년도 수시 모집 학생부 종합전형 기계공학부 창의인재 50% 컷 4.04 등급, 70% 컷 4.12 등급입니다.",학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 성적 부분과 관련해서는 학생부종합전형 평가요소별 체크리스트를 보면 학업역량 기초 학업역량 부분에서  수학에 필요한 기본 교과목의 교과성적은 적절한가 교과목의 성적은 어느 정도인가 학기별 학년별 성적의 추이는 어떠한가 과목별 등급 외에 원점수 평균 표준편차 적절한가 나타나 있습니다 학생부종합전형은 학생부 교과성적 9등급까지 등급에 따라 차등 점수 부여를 하는 것이 아닌 학업역량 35 전공적합성 35 나우리역량 30 세부적으로 학교생활기록부를 정성적으로 평가하고 있습니다 학생부종합전형은 성적을 정량적으로 반영하지 않으며 입시 결과의 학생부 성적 같은 경우 참고 자료이니 합격선으로 생각하기보단 참고만 해주시길 바랍니다 2023학년도 수시 모집 학생부 종합전형 기계공학부 창의인재 50 04 등급 70 12 등급입니다,"['학생', '성적', '전형', '종합', '역량']",0,학생 모집 및 입학 전형
