Description,Second,Upload,Type,Impression,Reach,Share,Follow,Play,Like,Save,Cleaned_Description,Keyword,Topic,TopicLabel
"「본격! 코룡툰!」 ep. 11

<2학기 축제 미리보기>

글| 도라라, 그림 | 맥신(기계공학부 19학번)
@bongyeok_koryongi",0.0,08/29/2023 00:08,IG 슬라이드,3918.0,2202.0,4.0,0.0,0.0,69.0,2.0,본격 코룡툰 11 2학기 축제 미리보기 글 도라라 그림 맥신 기계공학부 19학번,"['본격', '코룡툰', '학기', '축제', '미리보기']",0,창작물 및 학생 참여 이벤트
"#신규_기관명 #공모전

한국기술교육대학교 온라인평생교육원의 새 이름을 지어주세요 :)

✅ 공모기간 : ~ 9. 6.(수)

✅ 공모자격 : STEP 회원 및 한국기술교육대학교 교직원

✅ 상세 내용 : STEP 홈페이지 공지사항 참조(2페이지 QR코드로 바로 접속 가능)

✅ 유의사항 반드시 확인 후, 많은 참여 바랍니다.",0.0,08/29/2023 01:08,IG 슬라이드,3528.0,1985.0,2.0,0.0,0.0,30.0,4.0,신규 기관명 공모전  온라인평생교육원의 새 이름을 지어주세요 공모기간 9 6 수 공모자격 회원  교직원 상세 내용 홈페이지 공지사항 참조 2페이지 코드로 접속 가능 유의사항 확인 후 많은 참여 바랍니다,"['공모', '신규', '기관', '공모전', '온라인']",0,창작물 및 학생 참여 이벤트
"이게 바로...공대 썸? 두근두근 화학생명공학전공 LAB실 투어★ | 너 T야? 응! 나 KOREAⓣECH 이야! 😚| [한국기술교육대학교/KOREATECH] #shorts #reels

""LAB실 장비 다 써도 됩니다~""

이 멋진 장비들, 학부생도 사용이 가능하다?! 
이 정도면 바로 썸 각! 아닌가요? 아니라구요...?

너 T야? 응! 나 KOREAⓣECH 야! (맑눈광 moment)

화학과 생물학의 원리와 기술을 융합해
다양한 응용이 가능한 #화학생명공학전공

고분자 재료, 2차 전지, 소형배터리, 인공광합성 기술
항바이러스 기술 개발
수소연료전지, 센서, 압전, 마찰 대전 발전기
차세대 렌즈, 슈퍼커패시터 등 다양한 연구 다 진행합니다!

최첨단 기술의 근간 소재 기술!
의약품 • 에너지 • 환경공학 • 바이오기술 분야를 이끌어 나가고 싶다면
에너지신소재화학공학부 화학생명공학전공으로 오세요~🤗🤗

#한국기술교육대학교 #한기대 #에너지신소재화학공학부 #화학생명공학전공

사람을 향하는 기술, 세상을 바꾸는 교육! 👩‍🎓한국기술교육대학교👨‍🎓가 더 궁금하다면?!
대학 홈페이지 👉 https://www.koreatech.ac.kr
입시 홈페이지 👉 https://ipsi.koreatech.ac.kr
공식 블로그 👉 https://blog.naver.com/koreatech91",51.0,08/29/2023 01:08,Instagram 릴스,6054.0,4349.0,70.0,0.0,6463.0,98.0,1.0,이게 공대 썸 두근두근 화학생명공학전공 실 투어 이야  실 장비 다 써도 됩니다 멋진 장비들 학부생도 사용이 가능하다 정도면 썸 아닌가요 아니라구요 맑눈광 화학과 생물학의 원리와 기술을 융합해 다양한 응용이 가능한 화학생명공학전공 고분자 재료 2차 전지 소형배터리 인공광합성 기술 항바이러스 기술 개발 수소연료전지 센서 압전 마찰 대전 발전기 차세대 렌즈 슈퍼커패시터 다양한 연구 다 진행합니다 최첨단 기술의 근간 소재 기술 의약품 에너지 환경공학 바이오기술 분야를 이끌어 나가고 싶다면 에너지신소재화학공학부 화학생명공학전공으로 오세요   에너지신소재화학공학부 화학생명공학전공 사람을 향하는 기술 세상을 바꾸는 교육  더 궁금하다면 대학 홈페이지 입시 홈페이지 공식 블로그 91,"['기술', '화학', '생명공학', '전공', '에너지']",4,학부 및 전공 소개와 커뮤니티 활동
"#자원순환의날 #greencampus 🌏

자원순환의 날(9/6)을 맞이하여 폐전자제품 수거를 진행합니다.
지구와 환경을 사랑하는 한기대 구성원의 많은 참여 바랍니다 :)

🌱 참여대상 : 한기대 구성원(학부생, 대학원생, 교직원 등)

🌱 수거내용 : 노트북, PC, 모니터, 휴대폰, 선풍기, 냉장고, 에어컨, TV 등 모든 폐전자제품 수거

🌱 신청기간 : ~ 9. 1.(금)

🌱 수거일시 : 9. 6(수) 14:00 ~ 16:30
📍 14:00 - 담헌실학관
📍 14:30 - 공학1관
📍 15:00 - 공학3관
📍 15:30 - 함지관
📍 16:00 - 솔빛관
📍 16:30 - 참빛관

🌱 참여방법 : koo3547@학교메일로 양식 송부(아우누리 일반공지 31082 참조)

🌱 수거방법 : 교내 관용차(트럭)을 이용하여 장소별 지정된 시간에 수거

🌱 문의 : 시설관리팀(041-560-2567)",0.0,08/29/2023 18:08,IG 슬라이드,3441.0,1928.0,0.0,0.0,0.0,34.0,1.0,자원순환의날 자원순환의 날 9 6 맞이하여 폐전자제품 수거를 진행합니다 지구와 환경을 사랑하는  구성원의 많은 참여 바랍니다 참여대상  구성원 학부생 대학원생 교직원 수거내용 노트북 모니터 휴대폰 선풍기 냉장고 에어컨 모든 폐전자제품 수거 신청기간 9 1 금 수거일시 9 6 수 14 00 16 30 14 00 담헌실학관 14 30 공학1관 15 00 공학3관 15 30 함지관 16 00 솔빛관 16 30 참빛관 참여방법 3547 학교메일로 양식 송부 아우누리 일반공지 31082 참조 수거방법 교내 관용차 트럭 장소별 지정된 시간에 수거 문의 시설관리팀 041 560 2567,"['수거', '관', '참여', '자원', '순환']",4,학부 및 전공 소개와 커뮤니티 활동
"「즐겨보자 한기대 경험하자 한기대」 ep. 11

<한평정원에 대하여>

작가 | 우비(건축공학전공 22학번)
@uu_bi_",0.0,08/30/2023 00:08,IG 슬라이드,3925.0,2187.0,1.0,0.0,0.0,52.0,1.0,즐겨보자  경험하자  11 한평정원에 작가 우비 건축공학전공 22학번,"['경험', '평정', '작가', '우비', '건축']",1,만화 및 카툰 시리즈 창작
"#컴퓨터공학부 #컴퓨터공학과 #스마트IoT트랙 #소프트웨어트랙 #AI트랙

한국기술교육대학교 컴퓨터공학부를 소개합니다 :)

✅ 스마트IoT트랙
✅ 소프트웨어트랙
✅ AI트랙

한국기술교육대학교 컴퓨터공학부는
4차 산업 혁명 시대 스마트IoT, 소프트웨어, AI인공지능 분야 인재를 양성하고 있으며 탄탄한 커리큘럼과 필드 중심의 실습 수업을 통해 높은 취업률을 자랑합니다😎

카드뉴스를 통해 학부 상세 소개와 졸업생 및 재학생의 이야기
그리고 한기대만의 강점, 24학년도 수시모집 일정을 확인해보세요 :)

한기대 컴퓨터공학부는 예비 한기인 여러분을 기다립니다🤗

공식 블로그를 통해 더 자세한 학부 정보와 전공별 커리큘럼를 확인해 보세요🧡",0.0,08/30/2023 18:08,IG 슬라이드,4158.0,2313.0,2.0,0.0,0.0,55.0,5.0,컴퓨터공학부 컴퓨터공학과 스마트 트랙 소프트웨어트랙 트랙  컴퓨터공학부를 소개합니다 스마트 트랙 소프트웨어트랙 트랙  컴퓨터공학부는 4차 산업 혁명 시대 스마트 소프트웨어 인공지능 분야 인재를 양성하고 있으며 탄탄한 커리큘럼과 필드 중심의 실습 수업을 통해 높은 취업률을 자랑합니다 카드뉴스를 통해 학부 상세 소개와 졸업생 재학생의 이야기 만의 강점 24학년도 수시모집 일정을 확인해보세요  컴퓨터공학부는 예비 한기인 여러분을 기다립니다 공식 블로그를 통해 더 자세한 학부 정보와 전공별 커리큘럼를 확인해 보세요,"['트랙', '컴퓨터공학', '스마트', '소프트웨어', '통해']",4,학부 및 전공 소개와 커뮤니티 활동
"국내 유일★ 특별함이 가득한 고용서비스정책학과! | 공무원, 공인노무사, 공단, 대기업 취업 어렵지 않지😉| [한국기술교육대학교/KOREATECH] #shorts #reels 

📢 입학 자체가 공무원, 공인노무사, 공단 취업에 가산점인 학과가 있다?!

특별함이 가득한 #고용서비스정책학과
정규 커리큘럼만 잘 따라가도 공무원, 공인노무사 시험준비를 할 수 있다구😎

수업 잘 들면 직업상담사 1급 자격증 취득도 SSAP가능하다는 거!
※ NCS기반 과정평가형 자격취득 편성기준 반영 교과목 이수 시 3학년 재학기간 중 직업상담사 1급 자격증 취득 가능

직업상담사 1급 자격증 보유 시
공무원 공개경쟁채용 시험에 5%가산점이 추가된다는 사실, 우리 모두 잊지 말아요★
* 고용노동, 직업상담 직류

#한국기술교육대학교 #한기대 #고용서비스정책학과 #공무원 #공인노무사 #공단 #취업

사람을 향하는 기술, 세상을 바꾸는 교육! 👩‍🎓한국기술교육대학교👨‍🎓가 더 궁금하다면?!
대학 홈페이지 👉 https://www.koreatech.ac.kr
입시 홈페이지 👉 https://ipsi.koreatech.ac.kr
공식 블로그 👉 https://blog.naver.com/koreatech91",56.0,08/30/2023 20:08,Instagram 릴스,5377.0,3757.0,15.0,1.0,5691.0,70.0,2.0,국내 유일 특별함이 가득한 고용서비스정책학과 공무원 공인노무사 공단 대기업 취업 어렵지 않지  입학 자체가 공무원 공인노무사 공단 취업에 가산점인 학과가 특별함이 가득한 고용서비스정책학과 정규 커리큘럼만 잘 따라가도 공무원 공인노무사 시험준비를 할 수 있다구 수업 잘 들면 직업상담사 1급 자격증 취득도 가능하다는 거 기반 과정평가형 자격취득 편성기준 반영 교과목 이수 시 3학년 재학기간 중 직업상담사 1급 자격증 취득 가능 직업상담사 1급 자격증 보유 시 공무원 공개경쟁채용 시험에 5 가산점이 추가된다는 사실 잊지 말아요 고용노동 직업상담 직류   고용서비스정책학과 공무원 공인노무사 공단 취업 사람을 향하는 기술 세상을 바꾸는 교육  더 궁금하다면 대학 홈페이지 입시 홈페이지 공식 블로그 91,"['공무원', '고용', '공인', '노무사', '직업']",2,학생 참여 및 동아리 활동
"#국토대장정 #Part1 #여름200%

2023. 08. 08 ~ 16 <제7회 한국기술교육대학교 국토대장정>

Organized by @koreatech_forstudent",0.0,08/31/2023 19:08,IG 슬라이드,4935.0,2993.0,10.0,1.0,0.0,227.0,3.0,국토대장정 1 여름200 2023 08 08 16 제7회  국토대장정,"['국토', '대장정', '여름', '제']",0,창작물 및 학생 참여 이벤트
"#국토대장정 #Part2 #여름200%

2023. 08. 08 ~ 16 <제7회 한국기술교육대학교 국토대장정>

Organized by @koreatech_forstudent",0.0,08/31/2023 19:08,IG 슬라이드,4657.0,2659.0,20.0,0.0,0.0,178.0,1.0,국토대장정 2 여름200 2023 08 08 16 제7회  국토대장정,"['국토', '대장정', '여름', '제']",0,창작물 및 학생 참여 이벤트
"#기계공학부 #친환경자동차에너지 #시스템설계제조 #스마트모빌리티

한국기술교육대학교 기계공학부를 소개합니다 :)

✅ 친환경자동차·에너지트랙
✅ 시스템설계제조트랙
✅ 스마트모빌리티트랙

한국기술교육대학교 기계공학부는 고부가가치 정보화 시대에 기계 산업 현장을 이끌어 나갈 창의적 공학인을 양성하고 있습니다.

탄탄한 커리큘럼과 필드 중심의 실습 수업을 통해 높은 취업률을 자랑합니다😎

카드뉴스를 통해 학부 상세 소개와 졸업생 및 재학생의 이야기, 그리고 한기대만의 강점과 24학년도 수시모집 일정을 확인해보세요 :)

한기대 기계공학부는 예비 한기인 여러분을 기다립니다🤗

공식 블로그를 통해 더 자세한 학부 정보와 전공별 커리큘럼를 확인해 보세요🧡",0.0,08/31/2023 20:08,IG 슬라이드,4593.0,2584.0,2.0,1.0,0.0,60.0,8.0,기계공학부 친환경자동차에너지 시스템설계제조 스마트모빌리티  기계공학부를 소개합니다 친환경자동차 에너지트랙 시스템설계제조트랙 스마트모빌리티트랙  기계공학부는 고부가가치 정보화 시대에 기계 산업 현장을 이끌어 나갈 창의적 공학인을 양성하고 있습니다 탄탄한 커리큘럼과 필드 중심의 실습 수업을 통해 높은 취업률을 자랑합니다 카드뉴스를 통해 학부 상세 소개와 졸업생 재학생의 이야기 만의 강점과 24학년도 수시모집 일정을 확인해보세요  기계공학부는 예비 한기인 여러분을 기다립니다 공식 블로그를 통해 더 자세한 학부 정보와 전공별 커리큘럼를 확인해 보세요,"['학부', '기계공학', '트랙', '통해', '친환경']",4,학부 및 전공 소개와 커뮤니티 활동
"#졸업작품전시회 #🎊

2023. 6. 28~29. <2023학년도 제29회 졸업연구작품 전시회(집중학기제)>

한 학기 동안 졸업연구작품 전시회 준비에 매진한 한기인 여러분 고생 많으셨습니다.

여러분의 열정과 노력이 앞으로 더 큰 발걸음으로 이어지기를 기원하겠습니다 :)

* 촬영에 협조해주신 학우 여러분께 감사드립니다🧡",0.0,07/03/2023 19:07,IG 슬라이드,5145.0,3045.0,16.0,0.0,0.0,199.0,6.0,졸업작품전시회 2023 6 28 29 2023학년도 제29회 졸업연구작품 전시회 집중학기제 한 학기 졸업연구작품 전시회 준비에 매진한 한기인 고생 많으셨습니다 여러분의 열정과 노력이 앞으로 더 큰 발걸음으로 이어지기를 기원하겠습니다 촬영에 협조해주신 학우 여러분께 감사드립니다,"['졸업', '작품', '전시회', '제', '연구']",0,창작물 및 학생 참여 이벤트
"#졸업작품전시회 #이벤트 #🍰

<코룡이가 대신 전달했크앙!!>

안녕하세요! 한국기술교육대학교 재학생 홍보대사 나래 15기입니다 :)

지난 6월 28일 담헌실학관에서 열린 제29회 졸업연구작품 전시회에 코룡이도 다녀왔는데요! 🐲

혹시 여러분 <코룡이가 대신 전해줄크앙!> 이벤트를 기억하시나요? 🧐
바로, 한 학기 동안 열심히 전시회를 준비한 학우분들을 위해 코룡이가 케이크를 주고 싶어 진행한 이벤트인데요!

코룡이와 나래가 함께 전시회에 찾아가서 직접 케이크를 전달했답니다! 🍰

이벤트에 참여해주신 모든 분께 감사드립니다 🧡

🔔 추가로 궁금하신 사항은 한국기술교육대학교 공식 인스타그램(@koreatech_since1991)을 통해 질문해 주시기 바랍니다.

*내일을 향한 기대, 당신을 향한 나래 with KOREATECH*",0.0,07/04/2023 21:07,IG 슬라이드,4558.0,2663.0,11.0,0.0,0.0,146.0,1.0,졸업작품전시회 이벤트 코룡이가 대신 전달했크앙 안녕하세요  재학생 홍보대사 나래 15기입니다 지난 6월 28일 담헌실학관에서 열린 제29회 졸업연구작품 전시회에 코룡이도 다녀왔는데요 코룡이가 대신 전해줄크앙 이벤트를 기억하시나요 한 학기 열심히 전시회를 준비한 학우분들을 위해 코룡이가 케이크를 주고 싶어 진행한 이벤트인데요 코룡이와 나래가 전시회에 찾아가서 직접 케이크를 전달했답니다 이벤트에 참여해주신 모든 분께 감사드립니다 추가로 궁금하신 사항은  공식 인스타그램 1991 통해 질문해 주시기 바랍니다 내일을 향한 기대 당신을 향한 나래,"['코룡이', '전시회', '이벤트', '나래', '졸업']",0,창작물 및 학생 참여 이벤트
